0 0.5 C 000 000.00 100.00 100.00 050.00	1 0.5 C 000 000.00 100.00 100.00 050.00	2 0.5 A 100 000.00 100.00 100.00 100.00	3 0.5 B 000 000.00 100.00 050.00 100.00	4 0.5 B 220 000.00 100.00 160.00 100.00	5 0.5 A 100 000.00 100.00 100.00 100.00	6 0.5 B 220 000.00 100.00 160.00 100.00	7 0.5 A 100 000.00 100.00 100.00 100.00	8 0.5 A 100 000.00 100.00 100.00 100.00	9 0.5 B 220 000.00 100.00 160.00 100.00	10 0.5 B 220 000.00 100.00 160.00 100.00	11 0.5 B 220 000.00 100.00 160.00 100.00	12 0.5 B 220 000.00 100.00 160.00 100.00	13 0.5 A 100 000.00 100.00 100.00 100.00	14 0.5 C 000 000.00 100.00 100.00 050.00	15 0.5 A 100 000.00 100.00 100.00 100.00	16 0.5 B 220 000.00 100.00 160.00 100.00	17 0.5 A 100 000.00 100.00 100.00 100.00	18 0.5 C 180 000.00 100.00 100.00 140.00	19 0.5 C 000 000.00 100.00 100.00 050.00	20 0.5 A 100 000.00 100.00 100.00 100.00	21 0.5 C 180 000.00 100.00 100.00 140.00	22 0.5 A 100 000.00 100.00 100.00 100.00	23 0.5 B 000 000.00 100.00 050.00 100.00	24 0.5 A 100 000.00 100.00 100.00 100.00	25 0.5 B 000 000.00 100.00 050.00 100.00	26 0.5 A 100 000.00 100.00 100.00 100.00	27 0.5 C 180 000.00 100.00 100.00 140.00	28 0.5 C 000 000.00 100.00 100.00 050.00	29 0.5 A 100 000.00 100.00 100.00 100.00	30 0.5 A 100 000.00 100.00 100.00 100.00	31 0.5 C 000 000.00 100.00 100.00 050.00	32 0.5 B 220 000.00 100.00 160.00 100.00	33 0.5 A 100 000.00 100.00 100.00 100.00	34 0.5 C 180 000.00 100.00 100.00 140.00	35 0.5 A 100 000.00 100.00 100.00 100.00	36 0.5 B 220 000.00 100.00 160.00 100.00	37 0.5 A 100 000.00 100.00 100.00 100.00	38 0.5 C 180 000.00 100.00 100.00 140.00	39 0.5 B 000 000.00 100.00 050.00 100.00	40 0.5 A 100 000.00 100.00 100.00 100.00	41 0.5 A 100 000.00 100.00 100.00 100.00	42 0.5 C 180 000.00 100.00 100.00 140.00	43 0.5 C 180 000.00 100.00 100.00 140.00	44 0.5 C 180 000.00 100.00 100.00 140.00	45 0.5 A 100 000.00 100.00 100.00 100.00	46 0.5 C 000 000.00 100.00 100.00 050.00	47 0.5 A 100 000.00 100.00 100.00 100.00	48 0.5 A 100 000.00 100.00 100.00 100.00	49 0.5 C 000 000.00 100.00 100.00 050.00	
0 0.5 C 180 000.00 100.00 100.00 115.00	1 0.5 B 220 000.00 100.00 160.00 050.00	2 0.5 A 100 000.00 100.00 100.00 100.00	3 0.5 C 180 000.00 100.00 050.00 140.00	4 0.5 B 000 000.00 100.00 080.00 100.00	5 0.5 C 180 000.00 100.00 100.00 140.00	6 0.5 B 000 000.00 100.00 080.00 100.00	7 0.5 C 000 000.00 100.00 100.00 050.00	8 0.5 A 100 000.00 100.00 100.00 100.00	9 0.5 B 000 000.00 100.00 080.00 100.00	10 0.5 B 000 000.00 100.00 080.00 100.00	11 0.5 B 000 000.00 100.00 080.00 100.00	12 0.5 B 000 000.00 100.00 080.00 100.00	13 0.5 A 100 000.00 100.00 100.00 100.00	14 0.5 A 100 000.00 100.00 100.00 050.00	15 0.5 A 100 000.00 100.00 100.00 100.00	16 0.5 A 100 000.00 100.00 160.00 100.00	17 0.5 C 000 000.00 100.00 100.00 050.00	18 0.5 C 000 000.00 100.00 100.00 070.00	19 0.5 A 100 000.00 100.00 100.00 050.00	20 0.5 A 100 000.00 100.00 100.00 100.00	21 0.5 C 180 000.00 100.00 100.00 160.00	22 0.5 B 220 000.00 100.00 160.00 100.00	23 0.5 A 100 000.00 100.00 050.00 100.00	24 0.5 A 100 000.00 100.00 100.00 100.00	25 0.5 C 180 000.00 100.00 050.00 140.00	26 0.5 B 000 000.00 100.00 050.00 100.00	27 0.5 C 000 000.00 100.00 100.00 070.00	28 0.5 A 100 000.00 100.00 100.00 050.00	29 0.5 C 000 000.00 100.00 100.00 050.00	30 0.5 C 000 000.00 100.00 100.00 050.00	31 0.5 A 100 000.00 100.00 100.00 050.00	32 0.5 B 220 000.00 100.00 190.00 100.00	33 0.5 B 000 000.00 100.00 050.00 100.00	34 0.5 C 000 000.00 100.00 100.00 070.00	35 0.5 C 180 000.00 100.00 100.00 140.00	36 0.5 B 000 000.00 100.00 080.00 100.00	37 0.5 B 000 000.00 100.00 050.00 100.00	38 0.5 C 000 000.00 100.00 100.00 070.00	39 0.5 A 100 000.00 100.00 050.00 100.00	40 0.5 C 180 000.00 100.00 100.00 140.00	41 0.5 B 000 000.00 100.00 050.00 100.00	42 0.5 C 180 000.00 100.00 100.00 160.00	43 0.5 C 000 000.00 100.00 100.00 070.00	44 0.5 C 180 000.00 100.00 100.00 160.00	45 0.5 C 180 000.00 100.00 100.00 140.00	46 0.5 B 000 000.00 100.00 050.00 050.00	47 0.5 B 220 000.00 100.00 160.00 100.00	48 0.5 C 000 000.00 100.00 100.00 050.00	49 0.5 A 100 000.00 100.00 100.00 050.00	
0 0.5 C 180 000.00 100.00 100.00 147.50	1 0.5 B 220 000.00 100.00 190.00 050.00	2 0.5 B 000 000.00 100.00 050.00 100.00	3 0.5 C 000 000.00 100.00 050.00 070.00	4 0.5 B 000 000.00 100.00 040.00 100.00	5 0.5 C 000 000.00 100.00 100.00 070.00	6 0.5 C 000 000.00 100.00 080.00 050.00	7 0.5 B 000 000.00 100.00 050.00 050.00	8 0.5 B 220 000.00 100.00 160.00 100.00	9 0.5 A 100 000.00 100.00 080.00 100.00	10 0.5 A 100 000.00 100.00 080.00 100.00	11 0.5 A 100 000.00 100.00 080.00 100.00	12 0.5 B 220 000.00 100.00 150.00 100.00	13 0.5 A 100 000.00 100.00 100.00 100.00	14 0.5 B 220 000.00 100.00 160.00 050.00	15 0.5 C 000 000.00 100.00 100.00 050.00	16 0.5 B 000 000.00 100.00 080.00 100.00	17 0.5 B 000 000.00 100.00 050.00 050.00	18 0.5 A 100 000.00 100.00 100.00 070.00	19 0.5 A 100 000.00 100.00 100.00 050.00	20 0.5 A 100 000.00 100.00 100.00 100.00	21 0.5 C 180 000.00 100.00 100.00 170.00	22 0.5 B 000 000.00 100.00 080.00 100.00	23 0.5 A 100 000.00 100.00 050.00 100.00	24 0.5 C 000 000.00 100.00 100.00 050.00	25 0.5 C 000 000.00 100.00 050.00 070.00	26 0.5 C 180 000.00 100.00 050.00 140.00	27 0.5 B 220 000.00 100.00 160.00 070.00	28 0.5 A 100 000.00 100.00 100.00 050.00	29 0.5 A 100 000.00 100.00 100.00 050.00	30 0.5 B 000 000.00 100.00 050.00 050.00	31 0.5 A 100 000.00 100.00 100.00 050.00	32 0.5 B 220 000.00 100.00 205.00 100.00	33 0.5 C 000 000.00 100.00 050.00 050.00	34 0.5 B 000 000.00 100.00 050.00 070.00	35 0.5 C 180 000.00 100.00 100.00 160.00	36 0.5 A 100 000.00 100.00 080.00 100.00	37 0.5 A 100 000.00 100.00 050.00 100.00	38 0.5 A 100 000.00 100.00 100.00 070.00	39 0.5 A 100 000.00 100.00 050.00 100.00	40 0.5 A 100 000.00 100.00 100.00 140.00	41 0.5 C 000 000.00 100.00 050.00 050.00	42 0.5 C 000 000.00 100.00 100.00 080.00	43 0.5 B 000 000.00 100.00 050.00 070.00	44 0.5 C 180 000.00 100.00 100.00 170.00	45 0.5 C 000 000.00 100.00 100.00 070.00	46 0.5 A 100 000.00 100.00 050.00 050.00	47 0.5 B 000 000.00 100.00 080.00 100.00	48 0.5 B 220 000.00 100.00 160.00 050.00	49 0.5 C 180 000.00 100.00 100.00 115.00	
0 0.5 C 000 000.00 100.00 100.00 073.75	1 0.5 B 220 000.00 100.00 205.00 050.00	2 0.5 A 100 000.00 100.00 050.00 100.00	3 0.5 C 000 000.00 100.00 050.00 035.00	4 0.5 C 180 000.00 100.00 040.00 140.00	5 0.5 A 100 000.00 100.00 100.00 070.00	6 0.5 A 100 000.00 100.00 080.00 050.00	7 0.5 A 100 000.00 100.00 050.00 050.00	8 0.5 B 220 000.00 100.00 190.00 100.00	9 0.5 A 100 000.00 100.00 080.00 100.00	10 0.5 A 100 000.00 100.00 080.00 100.00	11 0.5 C 180 000.00 100.00 080.00 140.00	12 0.5 B 220 000.00 100.00 185.00 100.00	13 0.5 C 180 000.00 100.00 100.00 140.00	14 0.5 B 220 000.00 100.00 190.00 050.00	15 0.5 A 100 000.00 100.00 100.00 050.00	16 0.5 A 100 000.00 100.00 080.00 100.00	17 0.5 A 100 000.00 100.00 050.00 050.00	18 0.5 A 100 000.00 100.00 100.00 070.00	19 0.5 C 180 000.00 100.00 100.00 115.00	20 0.5 A 100 000.00 100.00 100.00 100.00	21 0.5 C 000 000.00 100.00 100.00 085.00	22 0.5 C 180 000.00 100.00 080.00 140.00	23 0.5 C 000 000.00 100.00 050.00 050.00	24 0.5 A 100 000.00 100.00 100.00 050.00	25 0.5 A 100 000.00 100.00 050.00 070.00	26 0.5 C 180 000.00 100.00 050.00 160.00	27 0.5 B 000 000.00 100.00 080.00 070.00	28 0.5 B 220 000.00 100.00 160.00 050.00	29 0.5 B 220 000.00 100.00 160.00 050.00	30 0.5 A 100 000.00 100.00 050.00 050.00	31 0.5 A 100 000.00 100.00 100.00 050.00	32 0.5 B 220 000.00 100.00 212.50 100.00	33 0.5 A 100 000.00 100.00 050.00 050.00	34 0.5 C 000 000.00 100.00 050.00 035.00	35 0.5 C 180 000.00 100.00 100.00 170.00	36 0.5 C 180 000.00 100.00 080.00 140.00	37 0.5 C 180 000.00 100.00 050.00 140.00	38 0.5 A 100 000.00 100.00 100.00 070.00	39 0.5 A 100 000.00 100.00 050.00 100.00	40 0.5 C 000 000.00 100.00 100.00 070.00	41 0.5 A 100 000.00 100.00 050.00 050.00	42 0.5 A 100 000.00 100.00 100.00 080.00	43 0.5 A 100 000.00 100.00 050.00 070.00	44 0.5 C 000 000.00 100.00 100.00 085.00	45 0.5 B 220 000.00 100.00 160.00 070.00	46 0.5 A 100 000.00 100.00 050.00 050.00	47 0.5 A 100 000.00 100.00 080.00 100.00	48 0.5 B 220 000.00 100.00 190.00 050.00	49 0.5 A 100 000.00 100.00 100.00 115.00	
0 0.5 A 100 000.00 100.00 100.00 073.75	1 0.5 B 000 000.00 100.00 102.50 050.00	2 0.5 C 000 000.00 100.00 050.00 050.00	3 0.5 A 100 000.00 100.00 050.00 035.00	4 0.5 C 180 000.00 100.00 040.00 160.00	5 0.5 C 180 000.00 100.00 100.00 125.00	6 0.5 A 100 000.00 100.00 080.00 050.00	7 0.5 B 000 000.00 100.00 025.00 050.00	8 0.5 B 000 000.00 100.00 095.00 100.00	9 0.5 C 180 000.00 100.00 080.00 140.00	10 0.5 C 000 000.00 100.00 080.00 050.00	11 0.5 C 000 000.00 100.00 080.00 070.00	12 0.5 B 000 000.00 100.00 092.50 100.00	13 0.5 C 180 000.00 100.00 100.00 160.00	14 0.5 B 000 000.00 100.00 095.00 050.00	15 0.5 A 100 000.00 100.00 100.00 050.00	16 0.5 A 100 000.00 100.00 080.00 100.00	17 0.5 C 000 000.00 100.00 050.00 025.00	18 0.5 C 000 000.00 100.00 100.00 035.00	19 0.5 A 100 000.00 100.00 100.00 115.00	20 0.5 A 100 000.00 100.00 100.00 100.00	21 0.5 B 220 000.00 100.00 160.00 085.00	22 0.5 C 000 000.00 100.00 080.00 070.00	23 0.5 A 100 000.00 100.00 050.00 050.00	24 0.5 A 100 000.00 100.00 100.00 050.00	25 0.5 A 100 000.00 100.00 050.00 070.00	26 0.5 C 180 000.00 100.00 050.00 170.00	27 0.5 A 100 000.00 100.00 080.00 070.00	28 0.5 B 220 000.00 100.00 190.00 050.00	29 0.5 B 220 000.00 100.00 190.00 050.00	30 0.5 A 100 000.00 100.00 050.00 050.00	31 0.5 A 100 000.00 100.00 100.00 050.00	32 0.5 B 000 000.00 100.00 106.25 100.00	33 0.5 A 100 000.00 100.00 050.00 050.00	34 0.5 A 100 000.00 100.00 050.00 035.00	35 0.5 C 000 000.00 100.00 100.00 085.00	36 0.5 C 000 000.00 100.00 080.00 070.00	37 0.5 C 180 000.00 100.00 050.00 160.00	38 0.5 B 220 000.00 100.00 160.00 070.00	39 0.5 A 100 000.00 100.00 050.00 100.00	40 0.5 B 000 000.00 100.00 050.00 070.00	41 0.5 A 100 000.00 100.00 050.00 050.00	42 0.5 A 100 000.00 100.00 100.00 080.00	43 0.5 A 100 000.00 100.00 050.00 070.00	44 0.5 A 100 000.00 100.00 100.00 085.00	45 0.5 B 000 000.00 100.00 080.00 070.00	46 0.5 A 100 000.00 100.00 050.00 050.00	47 0.5 C 000 000.00 100.00 080.00 050.00	48 0.5 B 220 000.00 100.00 205.00 050.00	49 0.5 B 220 000.00 100.00 160.00 115.00	
0 0.5 C 000 000.00 100.00 100.00 036.88	1 0.5 A 100 000.00 100.00 102.50 050.00	2 0.5 C 180 000.00 100.00 050.00 115.00	3 0.5 A 100 000.00 100.00 050.00 035.00	4 0.5 A 100 000.00 100.00 040.00 160.00	5 0.5 C 180 000.00 100.00 100.00 152.50	6 0.5 B 220 000.00 100.00 150.00 050.00	7 0.5 A 100 000.00 100.00 025.00 050.00	8 0.5 B 000 000.00 100.00 047.50 100.00	9 0.5 C 180 000.00 100.00 080.00 160.00	10 0.5 A 100 000.00 100.00 080.00 050.00	11 0.5 C 180 000.00 100.00 080.00 125.00	12 0.5 B 220 000.00 100.00 156.25 100.00	13 0.5 C 180 000.00 100.00 100.00 170.00	14 0.5 B 000 000.00 100.00 047.50 050.00	15 0.5 B 000 000.00 100.00 050.00 050.00	16 0.5 C 000 000.00 100.00 080.00 050.00	17 0.5 A 100 000.00 100.00 050.00 025.00	18 0.5 A 100 000.00 100.00 100.00 035.00	19 0.5 A 100 000.00 100.00 100.00 115.00	20 0.5 B 000 000.00 100.00 050.00 100.00	21 0.5 A 100 000.00 100.00 160.00 085.00	22 0.5 A 100 000.00 100.00 080.00 070.00	23 0.5 A 100 000.00 100.00 050.00 050.00	24 0.5 B 000 000.00 100.00 050.00 050.00	25 0.5 C 000 000.00 100.00 050.00 035.00	26 0.5 C 000 000.00 100.00 050.00 085.00	27 0.5 A 100 000.00 100.00 080.00 070.00	28 0.5 B 220 000.00 100.00 205.00 050.00	29 0.5 B 000 000.00 100.00 095.00 050.00	30 0.5 A 100 000.00 100.00 050.00 050.00	31 0.5 B 220 000.00 100.00 160.00 050.00	32 0.5 B 000 000.00 100.00 053.13 100.00	33 0.5 A 100 000.00 100.00 050.00 050.00	34 0.5 A 100 000.00 100.00 050.00 035.00	35 0.5 B 220 000.00 100.00 160.00 085.00	36 0.5 B 000 000.00 100.00 040.00 070.00	37 0.5 C 000 000.00 100.00 050.00 080.00	38 0.5 B 220 000.00 100.00 190.00 070.00	39 0.5 C 000 000.00 100.00 050.00 050.00	40 0.5 A 100 000.00 100.00 050.00 070.00	41 0.5 A 100 000.00 100.00 050.00 050.00	42 0.5 A 100 000.00 100.00 100.00 080.00	43 0.5 A 100 000.00 100.00 050.00 070.00	44 0.5 A 100 000.00 100.00 100.00 085.00	45 0.5 B 000 000.00 100.00 040.00 070.00	46 0.5 A 100 000.00 100.00 050.00 050.00	47 0.5 A 100 000.00 100.00 080.00 050.00	48 0.5 B 000 000.00 100.00 102.50 050.00	49 0.5 B 220 000.00 100.00 190.00 115.00	
0 0.5 B 000 000.00 100.00 050.00 036.88	1 0.5 B 220 000.00 100.00 161.25 050.00	2 0.5 C 180 000.00 100.00 050.00 147.50	3 0.5 A 100 000.00 100.00 050.00 035.00	4 0.5 A 100 000.00 100.00 040.00 160.00	5 0.5 C 000 000.00 100.00 100.00 076.25	6 0.5 B 000 000.00 100.00 075.00 050.00	7 0.5 A 100 000.00 100.00 025.00 050.00	8 0.5 C 000 000.00 100.00 047.50 050.00	9 0.5 C 180 000.00 100.00 080.00 170.00	10 0.5 A 100 000.00 100.00 080.00 050.00	11 0.5 C 000 000.00 100.00 080.00 062.50	12 0.5 B 220 000.00 100.00 188.13 100.00	13 0.5 C 180 000.00 100.00 100.00 175.00	14 0.5 A 100 000.00 100.00 047.50 050.00	15 0.5 A 100 000.00 100.00 050.00 050.00	16 0.5 A 100 000.00 100.00 080.00 050.00	17 0.5 A 100 000.00 100.00 050.00 025.00	18 0.5 B 220 000.00 100.00 160.00 035.00	19 0.5 C 000 000.00 100.00 100.00 057.50	20 0.5 C 000 000.00 100.00 050.00 050.00	21 0.5 A 100 000.00 100.00 160.00 085.00	22 0.5 B 220 000.00 100.00 150.00 070.00	23 0.5 A 100 000.00 100.00 050.00 050.00	24 0.5 A 100 000.00 100.00 050.00 050.00	25 0.5 A 100 000.00 100.00 050.00 035.00	26 0.5 B 000 000.00 100.00 025.00 085.00	27 0.5 A 100 000.00 100.00 080.00 070.00	28 0.5 B 220 000.00 100.00 212.50 050.00	29 0.5 B 220 000.00 100.00 157.50 050.00	30 0.5 A 100 000.00 100.00 050.00 050.00	31 0.5 B 220 000.00 100.00 190.00 050.00	32 0.5 C 180 000.00 100.00 053.13 140.00	33 0.5 A 100 000.00 100.00 050.00 050.00	34 0.5 A 100 000.00 100.00 050.00 035.00	35 0.5 B 000 000.00 100.00 080.00 085.00	36 0.5 A 100 000.00 100.00 040.00 070.00	37 0.5 C 180 000.00 100.00 050.00 130.00	38 0.5 B 220 000.00 100.00 205.00 070.00	39 0.5 A 100 000.00 100.00 050.00 050.00	40 0.5 C 180 000.00 100.00 050.00 125.00	41 0.5 A 100 000.00 100.00 050.00 050.00	42 0.5 A 100 000.00 100.00 100.00 080.00	43 0.5 A 100 000.00 100.00 050.00 070.00	44 0.5 B 000 000.00 100.00 050.00 085.00	45 0.5 A 100 000.00 100.00 040.00 070.00	46 0.5 A 100 000.00 100.00 050.00 050.00	47 0.5 A 100 000.00 100.00 080.00 050.00	48 0.5 B 220 000.00 100.00 161.25 050.00	49 0.5 B 220 000.00 100.00 205.00 115.00	
0 0.5 A 100 000.00 100.00 050.00 036.88	1 0.5 B 000 000.00 100.00 080.63 050.00	2 0.5 C 180 000.00 100.00 050.00 163.75	3 0.5 A 100 000.00 100.00 050.00 035.00	4 0.5 C 000 000.00 100.00 040.00 080.00	5 0.5 A 100 000.00 100.00 100.00 076.25	6 0.5 A 100 000.00 100.00 075.00 050.00	7 0.5 A 100 000.00 100.00 025.00 050.00	8 0.5 A 100 000.00 100.00 047.50 050.00	9 0.5 C 180 000.00 100.00 080.00 175.00	10 0.5 A 100 000.00 100.00 080.00 050.00	11 0.5 A 100 000.00 100.00 080.00 062.50	12 0.5 B 220 000.00 100.00 204.06 100.00	13 0.5 C 180 000.00 100.00 100.00 177.50	14 0.5 B 000 000.00 100.00 023.75 050.00	15 0.5 A 100 000.00 100.00 050.00 050.00	16 0.5 A 100 000.00 100.00 080.00 050.00	17 0.5 A 100 000.00 100.00 050.00 025.00	18 0.5 B 000 000.00 100.00 080.00 035.00	19 0.5 B 000 000.00 100.00 050.00 057.50	20 0.5 A 100 000.00 100.00 050.00 050.00	21 0.5 A 100 000.00 100.00 160.00 085.00	22 0.5 B 000 000.00 100.00 075.00 070.00	23 0.5 A 100 000.00 100.00 050.00 050.00	24 0.5 A 100 000.00 100.00 050.00 050.00	25 0.5 A 100 000.00 100.00 050.00 035.00	26 0.5 A 100 000.00 100.00 025.00 085.00	27 0.5 A 100 000.00 100.00 080.00 070.00	28 0.5 B 000 000.00 100.00 106.25 050.00	29 0.5 B 220 000.00 100.00 188.75 050.00	30 0.5 A 100 000.00 100.00 050.00 050.00	31 0.5 B 000 000.00 100.00 095.00 050.00	32 0.5 C 000 000.00 100.00 053.13 070.00	33 0.5 B 220 000.00 100.00 135.00 050.00	34 0.5 A 100 000.00 100.00 050.00 035.00	35 0.5 A 100 000.00 100.00 080.00 085.00	36 0.5 A 100 000.00 100.00 040.00 070.00	37 0.5 C 000 000.00 100.00 050.00 065.00	38 0.5 B 220 000.00 100.00 212.50 070.00	39 0.5 A 100 000.00 100.00 050.00 050.00	40 0.5 C 000 000.00 100.00 050.00 062.50	41 0.5 A 100 000.00 100.00 050.00 050.00	42 0.5 C 180 000.00 100.00 100.00 130.00	43 0.5 A 100 000.00 100.00 050.00 070.00	44 0.5 B 000 000.00 100.00 025.00 085.00	45 0.5 A 100 000.00 100.00 040.00 070.00	46 0.5 A 100 000.00 100.00 050.00 050.00	47 0.5 A 100 000.00 100.00 080.00 050.00	48 0.5 B 000 000.00 100.00 080.63 050.00	49 0.5 B 220 000.00 100.00 212.50 115.00	
0 0.5 A 100 000.00 100.00 050.00 036.88	1 0.5 A 100 000.00 100.00 080.63 050.00	2 0.5 C 180 000.00 100.00 050.00 171.88	3 0.5 A 100 000.00 100.00 050.00 035.00	4 0.5 A 100 000.00 100.00 040.00 080.00	5 0.5 B 000 000.00 100.00 050.00 076.25	6 0.5 A 100 000.00 100.00 075.00 050.00	7 0.5 A 100 000.00 100.00 025.00 050.00	8 0.5 A 100 000.00 100.00 047.50 050.00	9 0.5 C 000 000.00 100.00 080.00 087.50	10 0.5 B 220 000.00 100.00 150.00 050.00	11 0.5 A 100 000.00 100.00 080.00 062.50	12 0.5 B 220 000.00 100.00 212.03 100.00	13 0.5 C 000 000.00 100.00 100.00 088.75	14 0.5 A 100 000.00 100.00 023.75 050.00	15 0.5 B 220 000.00 100.00 135.00 050.00	16 0.5 A 100 000.00 100.00 080.00 050.00	17 0.5 A 100 000.00 100.00 050.00 025.00	18 0.5 A 100 000.00 100.00 080.00 035.00	19 0.5 C 000 000.00 100.00 050.00 028.75	20 0.5 A 100 000.00 100.00 050.00 050.00	21 0.5 B 000 000.00 100.00 080.00 085.00	22 0.5 A 100 000.00 100.00 075.00 070.00	23 0.5 A 100 000.00 100.00 050.00 050.00	24 0.5 A 100 000.00 100.00 050.00 050.00	25 0.5 A 100 000.00 100.00 050.00 035.00	26 0.5 C 180 000.00 100.00 025.00 132.50	27 0.5 A 100 000.00 100.00 080.00 070.00	28 0.5 B 220 000.00 100.00 163.13 050.00	29 0.5 B 220 000.00 100.00 204.38 050.00	30 0.5 A 100 000.00 100.00 050.00 050.00	31 0.5 A 100 000.00 100.00 095.00 050.00	32 0.5 A 100 000.00 100.00 053.13 070.00	33 0.5 B 000 000.00 100.00 067.50 050.00	34 0.5 A 100 000.00 100.00 050.00 035.00	35 0.5 A 100 000.00 100.00 080.00 085.00	36 0.5 A 100 000.00 100.00 040.00 070.00	37 0.5 A 100 000.00 100.00 050.00 065.00	38 0.5 B 000 000.00 100.00 106.25 070.00	39 0.5 A 100 000.00 100.00 050.00 050.00	40 0.5 A 100 000.00 100.00 050.00 062.50	41 0.5 A 100 000.00 100.00 050.00 050.00	42 0.5 C 180 000.00 100.00 100.00 155.00	43 0.5 C 180 000.00 100.00 050.00 125.00	44 0.5 A 100 000.00 100.00 025.00 085.00	45 0.5 A 100 000.00 100.00 040.00 070.00	46 0.5 C 180 000.00 100.00 050.00 115.00	47 0.5 A 100 000.00 100.00 080.00 050.00	48 0.5 A 100 000.00 100.00 080.63 050.00	49 0.5 B 000 000.00 100.00 106.25 115.00	
0 0.5 A 100 000.00 100.00 050.00 036.88	1 0.5 A 100 000.00 100.00 080.63 050.00	2 0.5 C 000 000.00 100.00 050.00 085.94	3 0.5 B 000 000.00 100.00 025.00 035.00	4 0.5 A 100 000.00 100.00 040.00 080.00	5 0.5 B 220 000.00 100.00 135.00 076.25	6 0.5 A 100 000.00 100.00 075.00 050.00	7 0.5 A 100 000.00 100.00 025.00 050.00	8 0.5 A 100 000.00 100.00 047.50 050.00	9 0.5 A 100 000.00 100.00 080.00 087.50	10 0.5 B 000 000.00 100.00 075.00 050.00	11 0.5 A 100 000.00 100.00 080.00 062.50	12 0.5 B 000 000.00 100.00 106.02 100.00	13 0.5 A 100 000.00 100.00 100.00 088.75	14 0.5 A 100 000.00 100.00 023.75 050.00	15 0.5 B 000 000.00 100.00 067.50 050.00	16 0.5 A 100 000.00 100.00 080.00 050.00	17 0.5 A 100 000.00 100.00 050.00 025.00	18 0.5 B 220 000.00 100.00 150.00 035.00	19 0.5 A 100 000.00 100.00 050.00 028.75	20 0.5 A 100 000.00 100.00 050.00 050.00	21 0.5 A 100 000.00 100.00 080.00 085.00	22 0.5 B 220 000.00 100.00 147.50 070.00	23 0.5 A 100 000.00 100.00 050.00 050.00	24 0.5 A 100 000.00 100.00 050.00 050.00	25 0.5 A 100 000.00 100.00 050.00 035.00	26 0.5 C 180 000.00 100.00 025.00 156.25	27 0.5 C 180 000.00 100.00 080.00 125.00	28 0.5 B 220 000.00 100.00 191.56 050.00	29 0.5 B 000 000.00 100.00 102.19 050.00	30 0.5 A 100 000.00 100.00 050.00 050.00	31 0.5 B 220 000.00 100.00 157.50 050.00	32 0.5 B 000 000.00 100.00 026.56 070.00	33 0.5 A 100 000.00 100.00 067.50 050.00	34 0.5 A 100 000.00 100.00 050.00 035.00	35 0.5 C 000 000.00 100.00 080.00 042.50	36 0.5 C 180 000.00 100.00 040.00 125.00	37 0.5 A 100 000.00 100.00 050.00 065.00	38 0.5 B 220 000.00 100.00 163.13 070.00	39 0.5 A 100 000.00 100.00 050.00 050.00	40 0.5 A 100 000.00 100.00 050.00 062.50	41 0.5 A 100 000.00 100.00 050.00 050.00	42 0.5 C 180 000.00 100.00 100.00 167.50	43 0.5 B 000 000.00 100.00 025.00 125.00	44 0.5 A 100 000.00 100.00 025.00 085.00	45 0.5 C 000 000.00 100.00 040.00 035.00	46 0.5 C 000 000.00 100.00 050.00 057.50	47 0.5 B 220 000.00 100.00 150.00 050.00	48 0.5 A 100 000.00 100.00 080.63 050.00	49 0.5 C 180 000.00 100.00 106.25 147.50	
