0	0
1	0
2	0
3	0
4	0
5	0.29134
6	0.19503
7	0.21375
8	0.19237
9	0.12581
10	0.10115
11	0.047
12	0.15634
13	0.19787
14	0.2024
15	0.24221
16	0.24268
17	0.21634
18	0.2063
19	0.19979
20	0.16285
21	0.19261
22	0.20273
23	0.19334
24	0.13674
25	0.09408
26	0.10735
27	0.06903
28	0.05098
29	0.0296
30	0.0296
31	0.01063
32	0.00052
33	0.01063
34	0.01382
35	0.00138
36	0.00138
37	0.00187
38	0.00187
39	0.01681
40	0.01681
41	0.01049
42	0.01681
43	0.0328
44	0.03073
45	0.03505
46	0.00185
47	0.00986
48	0.00986
49	0.00485
50	0.00485
51	0.01402
52	0.01506
53	0.00568
54	0.00965
55	0.01584
56	0.00447
57	0.00161
58	0.00161
59	0.00306
60	0.0018
61	0.0018
62	0.00306
63	0.00306
64	0.00239
65	0.00122
66	0.0009
67	0.0009
68	0.0009
69	0.00087
70	0.00087
71	0.0009
72	0.00314
73	0.00201
74	0.00314
75	0.00177
76	0.00205
77	0.00205
78	0.00212
79	0.0106
80	0.01319
81	0.00797
82	0.00797
83	0.0172
84	0.00243
85	0.00243
86	0.00513
87	0.00411
88	0.00411
89	0.00742
90	0.00464
91	0.00957
92	0.00957
93	0.00359
94	0.00212
95	0.00314
96	0.00879
97	0.00723
98	0.00409
99	0.0095
100	0.00274
101	0.00587
102	0.00975
103	0.00486
104	0.00486
105	0.00569
106	0.00313
107	0.00313
108	0.00412
109	0.00649
110	0.0082
111	0.00746
112	0.0003
113	0.01025
114	0.01364
115	0.01946
116	0.00669
117	0.00669
118	0.01302
119	0.01343
120	0.03003
121	0.03041
122	0.00145
123	0.00409
124	0.00109
125	0.00211
126	0.00022
127	0.00022
128	0.00022
129	0.00034
130	0.00034
131	0.00034
132	0.00056
133	0.00295
134	0.00622
135	0.0037
136	0.0015
137	0.00382
138	0.00372
139	0.00168
140	0.00051
141	0.00026
142	0.00026
143	0.00026
144	0.00199
145	0.00503
146	0.00503
147	0.00024
148	0.00503
149	0.00774
150	0.00943
151	0.00165
152	0.00232
153	0.00232
154	0.00232
155	0.0016
156	0.0016
157	0.0016
158	0.0016
159	0.00041
160	0.00214
161	0.00214
162	0.00095
163	0.00214
164	0.0024
165	0.00253
166	0.00259
167	0.0065
168	0.00166
169	0.00295
170	0.00409
171	0.0022
172	0.00485
173	0.00485
174	0.00485
175	0.00485
176	0.00092
177	0.00223
178	0.00223
179	0.00223
180	0.00204
181	0.00223
182	0.00279
183	0.00297
184	0.00426
185	0.00135
186	0.00135
187	0.00135
188	0.00135
189	0.00338
190	0.00426
191	0.0051
192	0.00522
193	0.00759
194	0.00255
195	0.00679
196	0.00364
197	0.00823
198	0.00298
199	0.00145
	
	
	
