0	0.50000
1	0.50369
2	0.51052
3	0.49087
4	0.49282
5	0.49696
6	0.48642
7	0.51587
8	0.54567
9	0.55209
10	0.54557
11	0.56033
12	0.57882
13	0.56038
14	0.53895
15	0.53451
16	0.50989
17	0.45046
18	0.41053
19	0.40534
20	0.41583
21	0.45621
22	0.43949
23	0.40910
24	0.32792
25	0.33392
26	0.35627
27	0.32535
28	0.29032
29	0.32878
30	0.33451
31	0.27913
32	0.21031
33	0.19001
34	0.19272
35	0.16013
36	0.17289
37	0.14869
38	0.13527
39	0.12464
40	0.14785
41	0.17951
42	0.14163
43	0.11101
44	0.11850
45	0.11007
46	0.10814
47	0.10186
48	0.12347
49	0.16617
50	0.16736
51	0.14627
52	0.13632
53	0.13704
54	0.13996
55	0.17646
56	0.16913
57	0.15350
58	0.16136
59	0.17150
60	0.16764
61	0.18002
62	0.17234
63	0.14167
64	0.14533
65	0.14956
66	0.13081
67	0.16089
68	0.15962
69	0.14427
70	0.20498
71	0.20903
72	0.23875
73	0.23829
74	0.23016
75	0.25532
76	0.22315
77	0.19923
78	0.22254
79	0.26676
80	0.27706
81	0.28181
82	0.27889
83	0.29536
84	0.29525
85	0.30725
86	0.31458
87	0.34495
88	0.37798
89	0.37792
90	0.36446
91	0.34387
92	0.33260
93	0.26766
94	0.28714
95	0.25047
96	0.21295
97	0.20604
98	0.17646
99	0.11032
100	0.11313
101	0.12858
102	0.10362
103	0.08467
104	0.09319
105	0.10736
106	0.09262
107	0.08998
108	0.10945
109	0.09950
110	0.11596
111	0.12796
112	0.14139
113	0.12079
114	0.13203
115	0.13239
116	0.12724
117	0.14430
118	0.17118
119	0.13864
120	0.14762
121	0.11429
122	0.12339
123	0.13589
124	0.09367
125	0.10957
126	0.11411
127	0.14629
128	0.13664
129	0.13831
130	0.10709
131	0.12710
132	0.13921
133	0.16935
134	0.15653
135	0.19783
136	0.18208
137	0.21525
138	0.18310
139	0.18377
140	0.14491
141	0.15617
142	0.17878
143	0.15783
144	0.15086
145	0.14561
146	0.17129
147	0.14595
148	0.16153
149	0.12506
150	0.07958
151	0.10358
