0	0.50000
1	0.49120
2	0.48735
3	0.49535
4	0.50973
5	0.50872
6	0.53405
7	0.55257
8	0.55838
9	0.56072
10	0.55641
11	0.56606
12	0.60622
13	0.58014
14	0.60379
15	0.58396
16	0.61536
17	0.60224
18	0.63659
19	0.65107
20	0.60631
21	0.61037
22	0.58416
23	0.52231
24	0.63733
25	0.64047
26	0.61873
27	0.54628
28	0.61925
29	0.65023
30	0.59657
31	0.61901
32	0.72412
33	0.66217
34	0.69371
35	0.58460
36	0.50130
37	0.48134
38	0.44792
39	0.42218
40	0.46402
41	0.48903
42	0.49315
43	0.58130
44	0.61760
45	0.63158
46	0.64859
47	0.65957
48	0.61054
49	0.63738
50	0.69210
51	0.69684
52	0.73127
53	0.68063
54	0.71579
55	0.72283
56	0.69789
57	0.67584
58	0.69818
59	0.79024
60	0.74833
61	0.76281
62	0.80349
63	0.80303
64	0.81296
65	0.82667
66	0.83504
67	0.88900
68	0.86364
69	0.87450
70	0.86471
71	0.85620
72	0.83212
73	0.83769
74	0.79222
75	0.76873
76	0.77696
77	0.80754
78	0.78603
79	0.78881
80	0.79150
81	0.75176
82	0.77649
83	0.76104
84	0.75309
85	0.77939
86	0.79143
87	0.78041
88	0.76830
89	0.77911
90	0.77264
91	0.77881
92	0.82077
93	0.81453
94	0.82348
95	0.81250
96	0.79934
97	0.76436
98	0.75997
99	0.75789
100	0.75742
101	0.77134
102	0.74108
103	0.74458
104	0.76212
105	0.75964
106	0.75313
107	0.76019
108	0.73746
109	0.78338
110	0.78829
111	0.78264
112	0.82038
113	0.83865
114	0.82083
115	0.83536
116	0.84577
117	0.82234
118	0.83011
119	0.83289
120	0.81996
121	0.84829
122	0.84585
123	0.85420
124	0.87286
125	0.88063
126	0.88825
127	0.89201
128	0.90128
129	0.89105
130	0.87802
131	0.90643
132	0.90201
133	0.88002
134	0.85904
135	0.86285
136	0.87098
137	0.85979
138	0.87355
139	0.87377
140	0.87064
141	0.86657
142	0.87668
143	0.84960
144	0.84913
145	0.84551
146	0.81802
147	0.82015
148	0.82493
149	0.86061
150	0.87227
151	0.85647
152	0.86665
153	0.86475
154	0.89717
155	0.90032
156	0.89719
157	0.88528
158	0.90217
159	0.89449
160	0.87299
161	0.89925
162	0.87489
163	0.86237
164	0.85869
165	0.85966
166	0.83838
167	0.83699
168	0.81577
169	0.81632
170	0.82129
171	0.77945
172	0.77282
173	0.78386
174	0.79455
175	0.78146
176	0.81206
177	0.83961
178	0.85743
179	0.83772
180	0.82843
181	0.81463
182	0.81820
183	0.80950
184	0.79099
185	0.80479
186	0.78910
187	0.76566
188	0.76463
189	0.80809
190	0.80288
191	0.85831
192	0.83729
193	0.83900
194	0.84643
195	0.82962
196	0.77605
197	0.75985
198	0.77856
199	0.79694
200	0.79410
201	0.81839
202	0.78877
203	0.74647
204	0.76212
205	0.75062
206	0.74987
207	0.76540
208	0.78305
209	0.77045
210	0.77232
211	0.75615
212	0.75851
213	0.77578
214	0.79442
215	0.77918
216	0.72736
217	0.71691
218	0.82792
219	0.80206
220	0.78805
221	0.77430
222	0.75821
223	0.71383
224	0.77805
225	0.75877
226	0.75513
227	0.76852
228	0.77805
229	0.80296
230	0.77580
231	0.75988
232	0.78130
233	0.80446
234	0.81357
235	0.81940
236	0.79013
237	0.79481
238	0.82526
239	0.83494
240	0.82543
241	0.84644
242	0.82245
243	0.77548
244	0.76733
245	0.77167
246	0.75105
247	0.77928
248	0.75579
249	0.76161
250	0.71280
251	0.72279
252	0.72665
253	0.73278
254	0.74694
255	0.70494
256	0.67387
257	0.65555
258	0.67963
259	0.67481
260	0.66583
261	0.70871
262	0.69355
263	0.62027
264	0.60322
265	0.63283
266	0.60644
267	0.54380
268	0.48532
269	0.50947
270	0.44071
271	0.41050
272	0.41334
273	0.41131
274	0.43508
275	0.40158
276	0.40596
277	0.46353
278	0.48420
279	0.53257
280	0.58337
281	0.60042
282	0.57737
283	0.61526
284	0.58081
285	0.51344
286	0.47927
287	0.49897
288	0.46887
289	0.44153
290	0.43442
291	0.43469
292	0.48758
293	0.51644
294	0.57584
295	0.56287
296	0.53887
297	0.59487
298	0.61328
299	0.60595
